"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","class"
772.4111461,772.4111031,772.4110483,772.4109786,772.4108899,772.410777,772.4106333,772.4104503,772.4102174,NA,772.4095437,772.4090634,772.408452,772.4076739,772.4066834,772.4054226,772.4038178,772.4017751,NA,772.3958655,NA,772.3862906,772.3794652,NA,772.3597189,772.3456428,772.3277258,772.3049198,772.2758906,772.2389402,772.191907,772.1320398,772.0558366,NA,771.835375,771.6782203,NA,771.2235602,770.8994585,770.4869187,769.9618084,NA,768.4426253,767.3596852,NA,764.2266589,761.9933006,759.150522,NA,750.9261526,745.0634621,737.601009,728.1022634,NA,700.6216877,NA,656.0975912,NA,583.9595407,NA,583.9595407,624.3588664,656.0975912,681.0323304,700.6216877,716.0115786,728.1022634,737.601009,745.0634621,750.9261526,755.5320295,759.150522,761.9933006,NA,765.9812412,767.3596852,768.4426253,769.2934103,769.9618084,770.4869187,770.8994585,771.2235602,NA,771.6782203,NA,NA,NA,NA,772.191907,772.2389402,772.2758906,772.3049198,772.3277258,772.3456428,772.3597189,NA,772.3794652,772.3862906,772.3916528,772.3958655,0
2.073516558,NA,2.073581005,2.073622421,2.073671497,NA,NA,2.073880214,2.073976971,2.074091625,2.074227485,2.074388473,NA,2.074805287,2.075073146,NA,2.075766655,2.076212328,NA,NA,NA,2.078986421,2.08002762,2.0812614,2.082723378,2.084455764,2.086508571,NA,NA,NA,NA,2.104082132,2.109765025,NA,2.124478539,2.133933943,2.145138216,NA,2.174147073,2.19278915,2.214879259,NA,2.272072515,2.308826845,2.352379241,2.403987073,2.465140269,2.537604337,NA,2.725220252,NA,2.988657255,2.845788614,2.725220252,2.623471331,NA,2.465140269,2.403987073,2.352379241,2.308826845,2.272072515,NA,NA,NA,2.174147073,2.158414826,2.145138216,2.133933943,2.124478539,2.116499023,2.109765025,2.104082132,2.099286279,NA,2.091823471,2.088941065,2.086508571,2.084455764,2.082723378,2.0812614,2.08002762,2.078986421,2.078107742,2.077366215,2.076740432,2.076212328,NA,NA,2.075073146,2.074805287,NA,2.074388473,2.074227485,2.074091625,2.073976971,NA,2.073798559,2.07372965,2.073671497,2.073622421,1
NA,1108.320252,1111.369271,1115.330724,1120.47766,1127.16484,1135.853192,1147.141574,1161.808058,1180.863556,1205.621504,1237.788384,1279.581356,1333.881073,1279.581356,1237.788384,1205.621504,1180.863556,1161.808058,1147.141574,NA,1127.16484,1120.47766,NA,NA,1108.320252,NA,NA,NA,NA,NA,1100.249678,1099.761813,NA,1099.097307,1098.874865,NA,1098.571884,1098.470462,1098.3924,1098.332318,1098.286074,1098.250482,1098.223087,NA,1098.185774,1098.173284,1098.16367,1098.156271,1098.150576,1098.146192,1098.142819,1098.140222,NA,1098.136685,1098.135501,1098.13459,1098.133889,1098.133349,NA,1098.132614,NA,NA,NA,1098.13192,1098.131834,1098.131767,1098.131716,NA,1098.131646,1098.131623,1098.131605,1098.131591,1098.131581,1098.131572,1098.131566,NA,1098.131558,1098.131555,1098.131552,NA,NA,NA,1098.131548,NA,NA,NA,NA,1098.131546,NA,NA,NA,1098.131545,1098.131545,1098.131545,1098.131545,1098.131545,1098.131545,1098.131545,1098.131545,1
3.629704085,NA,3.628991392,3.628534122,3.627992867,3.627352204,3.626593874,3.625696266,3.6246338,3.623376198,3.621887619,3.620125642,3.618040054,3.615571418,3.612649384,3.609190677,NA,3.600250875,3.594515011,NA,3.579689385,3.570177118,3.558917792,NA,NA,3.511143252,NA,3.46288054,3.431914712,3.39526158,3.351876593,3.300523352,3.239738378,3.167789401,3.082625998,2.981821158,NA,2.981821158,3.082625998,3.167789401,NA,3.300523352,NA,3.39526158,NA,3.46288054,3.489041539,3.511143252,NA,3.545590534,NA,3.570177118,3.579689385,3.587725676,3.594515011,3.600250875,3.605096731,3.609190677,3.612649384,NA,3.618040054,NA,NA,NA,3.6246338,NA,3.626593874,3.627352204,3.627992867,3.628534122,3.628991392,3.62937771,3.629704085,3.629979817,3.630212766,3.630409568,3.630575834,3.630716301,3.630834973,3.63093523,3.631019931,3.63109149,3.631151945,3.631203019,3.631246169,3.631282623,NA,3.63133944,3.631361422,3.631379993,NA,3.631408937,3.631420135,3.631429596,3.631437588,NA,3.631450046,3.631454865,3.631458937,3.631462377,0
NA,5234.289455,5235.834219,5237.787291,5240.256595,5243.378579,5247.325758,5252.316247,5258.625809,NA,5276.688931,5289.440624,NA,5325.946383,5351.71769,5384.300807,NA,5477.580299,NA,NA,5731.949966,5865.03518,6033.297163,NA,6515.000382,6855.059631,NA,6246.033756,NA,NA,NA,5626.687483,5543.431124,NA,5425.496216,5384.300807,5351.71769,NA,5305.562814,5289.440624,5276.688931,NA,NA,5252.316247,5247.325758,5243.378579,5240.256595,5237.787291,5235.834219,5234.289455,5233.067639,5232.101255,5231.336903,5230.732346,5230.254177,5229.875974,5229.576838,5229.34024,5229.153104,5229.005091,NA,NA,5228.722189,NA,5228.618447,NA,5228.553547,5228.530877,5228.512946,5228.498764,5228.487547,5228.478675,5228.471658,NA,5228.461718,5228.458246,5228.455499,5228.453327,5228.451609,5228.45025,5228.449175,NA,NA,5228.447121,5228.446701,NA,NA,5228.445897,5228.445732,NA,5228.445499,NA,5228.445353,5228.445302,5228.445262,5228.44523,5228.445205,5228.445185,5228.445169,5228.445156,1
89965.76903,89965.76885,89965.76863,89965.76835,89965.768,NA,89965.76701,89965.76632,89965.76546,NA,89965.76304,89965.76136,89965.75926,89965.75664,89965.75335,89965.74925,89965.74411,89965.73769,89965.72966,89965.71963,NA,89965.69138,89965.67175,NA,NA,89965.57816,89965.53019,89965.4702,NA,89965.30141,89965.18413,89965.03749,89964.85413,89964.62486,89964.33817,89963.9797,89963.53147,89962.971,89962.27018,89961.39388,NA,89958.92804,NA,89955.0727,NA,89949.04483,89944.85687,89939.62023,89933.07232,89924.8848,NA,89901.84585,89885.83914,89865.82431,89840.79771,NA,89770.37512,89721.44779,89660.26893,NA,NA,NA,89218.95672,NA,88798.12255,88505.74063,88140.14551,87683.00441,87111.39398,86396.6508,85502.93405,84385.42829,82988.09614,NA,79056.13018,76324.32781,NA,68637.2836,63296.57472,68637.2836,NA,NA,NA,81240.86837,NA,84385.42829,NA,86396.6508,87111.39398,NA,NA,88505.74063,88798.12255,89031.95277,89218.95672,NA,89488.11716,89583.77072,89660.26893,89721.44779,0
NA,397.2522491,397.2906976,397.3362689,397.3902823,NA,NA,397.6201171,397.7267139,NA,398.0028075,398.1802985,398.39067,398.6400132,398.9355477,399.2858305,NA,400.193089,NA,NA,402.2869807,403.2581229,404.409171,405.7734529,NA,409.3070438,411.578666,NA,417.4623352,421.2447405,NA,431.0414498,437.3394117,NA,453.6515987,464.1381335,NA,491.2990338,508.7598272,491.2990338,NA,464.1381335,NA,444.8040829,NA,431.0414498,425.7278435,421.2447405,417.4623352,414.2711104,411.578666,409.3070438,407.3904706,405.7734529,404.409171,403.2581229,402.2869807,NA,400.7763337,NA,399.7010039,NA,398.9355477,NA,398.39067,398.1802985,398.0028075,397.853058,397.7267139,397.6201171,397.5301811,397.4543018,397.3902823,NA,397.2906976,397.2522491,397.2198099,397.1924409,397.1693496,397.1498674,397.1334302,397.1195622,397.1078616,397.0979899,NA,NA,NA,NA,397.0674828,397.0639222,NA,NA,397.056245,397.0544407,397.0529185,397.0516342,397.0505507,397.0496364,397.0488651,397.0482144,1
502.2235627,NA,503.1570051,503.7908157,504.5708574,NA,NA,508.1664642,509.9560433,NA,514.8691216,518.2051191,522.3107887,527.3637068,533.5824202,NA,550.6551643,562.2476178,576.5146499,594.0733318,NA,594.0733318,576.5146499,562.2476178,550.6551643,541.2358978,NA,527.3637068,522.3107887,NA,514.8691216,512.1585091,509.9560433,NA,506.7123697,505.5308681,504.5708574,503.7908157,503.1570051,502.6420122,NA,501.8835582,501.6072929,501.3828178,NA,501.0522229,500.9318044,500.8339602,NA,500.6898605,500.6373724,500.5947241,500.5600709,500.531914,500.5090355,NA,500.4753413,500.4630682,500.453096,500.4449932,NA,NA,500.4287131,500.4251812,500.4223115,NA,500.418085,500.4165456,NA,500.4142783,500.4134525,500.4127815,500.4122362,NA,500.4114333,500.4111408,500.4109031,500.41071,500.4105531,500.4104256,NA,500.4102379,NA,500.4101139,NA,500.4100321,500.4100023,500.409978,500.4099584,500.4099424,NA,500.4099188,500.4099102,500.4099033,500.4098976,NA,500.4098893,500.4098862,500.4098838,500.4098818,1
1.773125449,NA,1.776475651,1.778648363,1.781239133,NA,NA,1.792404565,1.797642211,1.803887651,1.811334797,1.820214873,1.830803593,1.843429724,1.858485291,1.876437749,NA,1.923370192,1.953807369,1.990101064,NA,2.084982319,2.14651582,2.219889185,NA,2.084982319,2.033378148,1.990101064,NA,NA,NA,1.876437749,1.858485291,NA,1.830803593,1.820214873,NA,1.803887651,1.797642211,1.792404565,1.788012088,1.784328403,1.781239133,1.778648363,1.776475651,1.774653538,1.773125449,1.77184394,1.770769221,1.769867924,1.769112064,1.768478173,1.76794657,1.767500749,1.767126867,1.766813317,1.766550362,1.76632984,1.766144901,1.765989806,NA,NA,1.765659178,NA,1.765518123,NA,1.765418918,1.76538097,1.765349146,1.765322457,1.765300074,1.765281304,1.765265562,1.765252361,1.765241289,1.765232005,1.765224218,1.765217688,1.765212212,1.765207619,1.765203767,NA,NA,1.765195557,1.765193652,1.765192054,NA,NA,1.765188648,NA,NA,1.765186639,1.765186173,1.765185782,1.765185454,NA,1.765184949,1.765184755,1.765184593,1.765184457,1
7663.344495,NA,7664.54314,7665.311641,7666.220832,7667.29647,7668.569027,7670.074553,7671.855698,NA,7676.455913,7679.405302,7682.89464,7687.022777,7691.906657,NA,NA,7712.607593,7722.175323,7733.49463,NA,7762.72934,7781.472929,NA,7829.882551,7860.919975,7897.639466,7941.081246,NA,NA,NA,8210.318958,8311.003423,NA,8571.044158,8737.767104,8935.01226,NA,9444.443137,9771.06049,NA,NA,9444.443137,9168.367371,8935.01226,8737.767104,8571.044158,8430.120338,NA,8210.318958,8125.21466,8053.279613,7992.475976,7941.081246,7897.639466,NA,7829.882551,NA,7781.472929,NA,NA,7733.49463,7722.175323,NA,7704.520398,NA,7691.906657,7687.022777,7682.89464,7679.405302,7676.455913,7673.962919,7671.855698,NA,7668.569027,7667.29647,NA,7665.311641,7664.54314,7663.893559,7663.344495,7662.880395,NA,7662.156531,7661.876259,7661.639358,7661.439115,NA,7661.126793,NA,NA,7660.817254,7660.744226,7660.682498,7660.630323,7660.586221,7660.548943,7660.517434,7660.490801,7660.468289,1
18.07949552,18.05922661,18.03385678,18.0021023,17.9623564,NA,17.85033968,17.7724008,17.67484763,17.55274397,17.39991138,17.20861654,16.96917993,16.66948609,16.2943705,15.82485235,NA,14.50159903,NA,12.42851187,NA,12.42851187,13.5809073,NA,15.23717402,15.82485235,NA,16.66948609,NA,NA,NA,17.55274397,17.67484763,NA,17.85033968,17.91260795,17.9623564,18.0021023,18.03385678,18.05922661,18.07949552,18.09568911,18.10862678,18.11896316,NA,18.133819,18.13909017,18.1433015,18.14666609,18.14935419,NA,18.15321762,18.15458845,18.15568366,18.15655866,NA,18.15781624,18.15826246,18.15861896,18.15890378,18.15913134,NA,18.15945839,NA,18.15966714,NA,18.15980039,18.15984767,NA,18.15991562,18.15993973,18.159959,18.15997439,18.15998668,18.1599965,18.16000435,18.16001062,18.16001563,18.16001964,18.16002283,18.16002539,18.16002743,18.16002906,18.16003036,NA,18.16003223,18.1600329,18.16003343,18.16003385,18.16003419,18.16003446,NA,18.16003485,18.16003499,18.1600351,18.16003519,18.16003526,18.16003532,18.16003536,18.1600354,0
36.33305247,NA,36.3370327,36.33956125,36.34253391,36.34602871,36.35013733,36.3549676,36.36064627,36.36732236,36.37517104,36.38439829,36.39524622,36.40799952,36.42299282,36.44061958,NA,36.48570488,36.51434652,NA,NA,36.63414506,36.68885903,NA,NA,36.91770959,37.02222941,37.14510731,NA,NA,NA,37.89379821,38.16976023,38.49419279,38.87560934,39.32401868,39.85118755,NA,41.19956756,42.05616167,43.06320971,44.24713773,NA,47.27536072,49.19911955,47.27536072,45.63901329,44.24713773,43.06320971,42.05616167,NA,40.47094943,39.85118755,39.32401868,38.87560934,NA,38.16976023,NA,37.65906518,37.45940148,37.28956773,NA,NA,36.91770959,36.82880513,NA,36.68885903,36.63414506,NA,36.54801883,36.51434652,36.48570488,36.46134234,NA,36.42299282,36.40799952,36.39524622,36.38439829,36.37517104,36.36732236,36.36064627,NA,NA,36.34602871,NA,36.33956125,36.3370327,36.33488192,36.33305247,NA,NA,36.3290468,36.32808912,36.32727452,36.32658162,36.32599224,36.32549092,36.32506449,36.32470177,36.32439324,1
NA,NA,6.714875678,6.714875657,6.714875629,NA,NA,6.714875499,6.714875431,6.714875347,6.714875242,6.71487511,6.714874945,6.714874739,6.71487448,NA,NA,6.714873245,NA,6.714871815,NA,6.714869575,6.714868016,NA,6.714863621,6.714860563,NA,6.714851941,6.714845941,6.714838429,NA,6.714817254,6.714802518,6.71478407,6.714760976,6.714732065,NA,NA,6.714593848,6.714522845,NA,6.714322689,NA,6.714009013,NA,6.713517439,6.713175335,6.71274707,NA,6.711539789,NA,6.709647804,6.708331106,NA,6.70461933,6.702036176,6.698802436,6.694754256,6.689686514,6.683342427,NA,NA,6.653012325,NA,6.617926735,NA,6.562942498,6.52467705,NA,6.416806645,6.341735867,6.247757992,6.130111136,NA,5.798464326,5.567659741,NA,4.917020978,4.464218763,4.917020978,5.278725417,NA,NA,5.982834103,6.130111136,6.247757992,6.341735867,6.416806645,6.476774182,NA,NA,NA,6.617926735,6.637431588,6.653012325,NA,6.675400536,6.683342427,6.689686514,6.694754256,0
7133.73017,NA,7133.78406,7133.821961,7133.869754,NA,7134.006022,7134.10186,7134.222713,7134.37511,7134.567287,7134.809626,NA,7135.500581,7135.986529,NA,NA,7138.346501,7139.575291,NA,7143.078811,7145.542831,7148.650012,7152.568229,NA,7163.739824,7171.596791,NA,NA,7209.753624,NA,7254.674468,7286.267235,7326.10636,7376.34431,7439.695391,NA,NA,7747.355674,7907.548302,NA,8364.288394,8109.554478,7907.548302,7747.355674,7620.321549,7519.582399,7439.695391,NA,7326.10636,7286.267235,7254.674468,7229.621133,NA,7193.99852,NA,7171.596791,7163.739824,7157.509182,7152.568229,7148.650012,7145.542831,7143.078811,7141.124822,7139.575291,7138.346501,7137.372059,7136.599318,7135.986529,7135.500581,7135.11522,7134.809626,7134.567287,7134.37511,7134.222713,7134.10186,NA,7133.930023,7133.869754,7133.821961,7133.78406,7133.754005,7133.73017,7133.71127,NA,7133.684395,NA,NA,7133.661567,7133.656867,NA,7133.650183,7133.647839,7133.64598,7133.644506,NA,7133.64241,7133.641675,7133.641092,7133.64063,1
NA,NA,1.247978191,1.247978196,1.247978202,1.24797821,1.24797822,1.247978232,1.247978247,NA,1.247978289,1.247978317,1.247978352,1.247978395,1.247978449,NA,NA,1.247978696,1.247978821,1.247978974,NA,1.247979398,1.247979688,NA,NA,1.247981034,1.247981709,1.247982543,1.247983574,1.247984847,NA,1.247988363,1.247990764,NA,1.247997397,1.248001926,NA,1.248014435,1.248022977,1.24803353,NA,NA,NA,1.24810718,1.248137567,1.24817511,1.248221497,1.248278809,1.24834962,1.248437109,NA,1.248678762,1.248843776,1.249047656,1.249299557,NA,1.249995328,1.250470438,1.251057453,1.25178273,NA,1.253786003,1.255153947,NA,1.258932317,1.261512395,1.26470017,1.268638774,NA,1.279517513,1.286946111,1.296124398,1.307464486,1.321475555,1.33878671,1.360175237,1.386601495,1.419252044,1.459592917,1.509435449,1.459592917,NA,1.386601495,1.360175237,NA,NA,NA,1.296124398,1.286946111,NA,NA,1.268638774,1.26470017,1.261512395,1.258932317,1.256844089,1.255153947,1.253786003,1.252678835,1.25178273,1
NA,NA,180.1021121,180.0846366,180.0634329,180.0377059,180.0064904,179.9686157,179.9226611,179.8669029,179.7992497,179.717164,179.6175667,179.4967222,179.3500976,179.1721934,178.9563366,178.6944306,NA,NA,NA,176.9556265,176.2669053,NA,NA,173.1871216,171.6944582,NA,NA,165.0196525,161.7846076,157.8594245,153.0968748,147.3183215,140.3070185,131.7999812,NA,108.9542806,121.4781217,131.7999812,NA,NA,NA,157.8594245,161.7846076,165.0196525,167.6859015,169.8833621,171.6944582,173.1871216,NA,175.4312578,176.2669053,176.9556265,177.5232545,177.9910804,178.3766517,178.6944306,178.9563366,NA,179.3500976,NA,179.6175667,179.717164,179.7992497,179.8669029,179.9226611,179.9686157,NA,180.0377059,180.0634329,180.0846366,180.1021121,180.1165151,180.1283857,180.1381691,180.1462324,180.152878,180.1583551,180.1628692,180.1665897,NA,NA,180.174266,180.1759826,180.1773974,180.1785635,NA,180.1803166,180.1809693,NA,180.1819508,180.1823163,180.1826175,180.1828657,180.1830703,180.1832389,180.1833779,180.1834924,180.1835868,0
64468.66946,64468.98735,64469.38429,64469.87993,64470.49881,64471.27159,64472.23653,64473.4414,64474.94587,64476.82445,64479.17015,64482.09913,64485.75642,64490.32313,64496.02539,64503.14557,NA,64523.13764,64536.99951,64554.30825,NA,64602.90783,64636.60523,64678.68178,NA,64796.82457,64878.74101,64981.02666,NA,NA,NA,65716.00967,66026.48927,NA,66898.25588,67502.71102,68257.46904,NA,70376.68347,71846.07909,NA,NA,78832.54059,82404.55669,86864.78484,92434.0865,86864.78484,82404.55669,NA,75971.85755,NA,71846.07909,70376.68347,69199.90403,68257.46904,67502.71102,66898.25588,66414.17225,66026.48927,65716.00967,65467.35913,65268.22499,65108.74651,64981.02666,64878.74101,NA,64731.22101,64678.68178,NA,64602.90783,64575.92095,64554.30825,64536.99951,64523.13764,64512.03623,64503.14557,NA,64490.32313,64485.75642,64482.09913,NA,64476.82445,64474.94587,64473.4414,64472.23653,64471.27159,64470.49881,NA,64469.38429,NA,NA,64468.41487,64468.21098,64468.0477,64467.91693,NA,64467.72833,64467.66116,64467.60737,64467.56428,1
NA,588.2342761,588.2343281,588.2343945,588.2344789,588.2345865,588.2347234,588.2348978,588.2351198,NA,588.2357627,588.2362211,NA,588.2375483,588.238495,588.2397004,NA,588.2431898,NA,NA,NA,588.2580221,588.2645656,588.272898,588.2835081,588.2970186,NA,NA,NA,NA,588.4447785,588.5023753,588.5757174,588.6691088,588.7880305,588.9394617,NA,NA,589.6904942,590.0886307,590.5956052,591.2411706,NA,593.1099769,NA,596.1401859,598.3014659,601.053572,NA,609.020469,NA,621.9385351,631.1522749,NA,657.8245439,NA,701.0727669,NA,771.1983641,NA,NA,731.9193246,701.0727669,676.8483934,657.8245439,642.8847623,631.1522749,621.9385351,614.7028145,609.020469,604.5580177,601.053572,598.3014659,596.1401859,594.4428927,593.1099769,NA,591.2411706,590.5956052,590.0886307,589.6904942,NA,589.1322894,588.9394617,588.7880305,588.6691088,NA,NA,588.4447785,NA,588.3640252,588.3361295,588.3142226,588.2970186,588.2835081,588.272898,588.2645656,588.2580221,588.2528834,588.2488478,1
NA,519.4899039,519.4900229,519.4901737,519.4903648,519.490607,NA,519.4913031,519.4917961,519.492421,519.4932129,519.4942164,519.4954883,519.4971002,519.499143,519.5017319,NA,519.5091708,519.5144404,NA,NA,519.5403085,519.5539021,NA,NA,519.6206319,519.6556981,519.7001384,NA,NA,519.918293,520.0329322,520.1782177,NA,520.5956879,520.8914135,NA,521.7411654,522.3431089,523.1059685,524.0727615,525.298005,526.85079,528.8186774,531.3126355,534.4732974,538.4788917,543.5552921,549.9887547,558.1420597,568.4749684,581.5701493,598.1660341,619.1984577,645.8534295,679.6340122,722.4450784,679.6340122,645.8534295,619.1984577,NA,NA,568.4749684,558.1420597,549.9887547,543.5552921,538.4788917,534.4732974,NA,528.8186774,526.85079,525.298005,524.0727615,NA,522.3431089,521.7411654,521.2661948,520.8914135,520.5956879,520.362342,520.1782177,NA,NA,519.8278355,NA,NA,519.6556981,519.6206319,519.5929624,NA,NA,NA,519.5295824,519.5211188,519.5144404,519.5091708,519.5050128,519.5017319,519.499143,519.4971002,1
NA,44.0203532,44.02035279,44.02035231,44.02035172,44.02035102,NA,44.02034912,44.02034786,NA,44.0203445,44.02034228,NA,44.02033633,44.02033238,44.02032761,44.02032184,44.02031485,44.02030639,NA,44.02028378,44.0202688,44.02025067,NA,NA,44.02017007,44.02013121,NA,NA,NA,NA,44.01977423,44.01965222,NA,44.0193259,44.01910971,44.0188481,NA,44.01814849,44.01768496,NA,NA,NA,44.01463028,NA,44.01197255,44.0102117,44.00808097,NA,44.00238275,43.99860747,43.99403915,43.98851121,43.98182206,43.97372779,NA,43.95208121,43.93773956,43.92038529,NA,NA,43.84322588,43.80601801,43.76099424,43.70651274,NA,43.56081249,43.46428069,NA,43.20612503,43.03508738,42.82812146,42.57768016,42.27463102,41.90792319,41.4641845,40.9272338,40.27749092,39.49126267,38.53987884,NA,NA,40.9272338,41.4641845,NA,42.27463102,42.57768016,NA,43.03508738,43.20612503,43.34747138,NA,43.56081249,43.64058683,43.70651274,43.76099424,43.80601801,43.84322588,43.87397464,43.89938557,0
NA,41.98491127,41.98491124,41.98491119,41.98491114,41.98491106,NA,41.98491085,41.9849107,NA,41.98491026,41.98490994,41.98490953,41.98490901,41.98490835,NA,41.98490641,41.98490503,41.98490325,NA,NA,41.98489439,41.98488965,41.9848836,41.98487587,41.98486598,NA,NA,41.98481655,41.98479016,41.98475642,41.9847133,41.98465819,NA,41.98449769,41.98438258,41.98423545,NA,41.98380698,41.9834997,41.98310692,NA,41.98196312,41.98114283,41.9800943,41.97875405,41.97704089,41.97485109,NA,41.96847417,41.96390085,41.95805511,41.95058291,NA,41.92882313,41.91321774,41.89327049,41.86777333,41.83518212,NA,41.74027331,NA,41.5852047,41.47399469,41.33184284,41.15014022,40.91788265,40.62100429,40.24152575,39.75646528,39.1364469,38.34392141,37.33089234,NA,34.38085197,32.26518198,NA,26.10414268,21.68565199,26.10414268,NA,32.26518198,34.38085197,36.03600919,37.33089234,38.34392141,NA,NA,40.24152575,NA,NA,NA,41.33184284,41.47399469,41.5852047,NA,41.74027331,41.79352309,41.83518212,41.86777333,0
